File,Binary.Label,Multiclass.Label
C9P3H2.jpg,healthy,healthy
C9P4E1.jpg,unhealthy,rust_level_3
C9P4E2.jpg,healthy,healthy
C9P4H1.jpg,unhealthy,rust_level_2
C9P4H2.jpg,healthy,healthy
C9P5E1.jpg,unhealthy,rust_level_1
C9P5E2.jpg,healthy,healthy
C9P5H1.jpg,unhealthy,rust_level_1
C9P5H2.jpg,healthy,healthy
C9P6E1.jpg,unhealthy,red_spider_mite
C9P6E2.jpg,healthy,healthy
C9P6H1.jpg,unhealthy,rust_level_1
C9P6H2.jpg,healthy,healthy
C9P7E1.jpg,unhealthy,rust_level_2
C9P7E2.jpg,healthy,healthy
C9P7H1.jpg,unhealthy,rust_level_1
C9P7H2.jpg,healthy,healthy
C9P8E1.jpg,unhealthy,rust_level_1
C9P8E2.jpg,healthy,healthy
C9P8H1.jpg,unhealthy,rust_level_1
C9P8H2.jpg,healthy,healthy
C9P9E1.jpg,unhealthy,rust_level_3
C9P9E2.jpg,healthy,healthy
C9P9H1.jpg,unhealthy,rust_level_2
C9P11H2.jpg,healthy,healthy
C9P9H2.jpg,healthy,healthy
C9P12E1.jpg,unhealthy,rust_level_4
C9P10E1.jpg,unhealthy,rust_level_2
C9P12E2.jpg,healthy,healthy
C9P10E2.jpg,healthy,healthy
C9P10H1.jpg,unhealthy,rust_level_2
C9P12H1.jpg,unhealthy,rust_level_4
C9P10H2.jpg,healthy,healthy
C9P12H2.jpg,healthy,healthy
C9P11E1.jpg,unhealthy,rust_level_4
C9P13E1.jpg,unhealthy,red_spider_mite
C9P11E2.jpg,healthy,healthy
C9P11H1.jpg,unhealthy,rust_level_4
C9P13E2.jpg,healthy,healthy
C9P14E2.jpg,healthy,healthy
C9P13H1.jpg,unhealthy,red_spider_mite
C9P14H1.jpg,unhealthy,rust_level_1
C9P13H2.jpg,healthy,healthy
C9P14H2.jpg,healthy,healthy
C9P14E1.jpg,unhealthy,rust_level_1
C9P15E1.jpg,unhealthy,rust_level_3
C9P17E1.jpg,unhealthy,rust_level_2
C9P15E2.jpg,healthy,healthy
C9P15H1.jpg,unhealthy,rust_level_2
C9P17E2.jpg,healthy,healthy
C9P15H2.jpg,healthy,healthy
C9P17H1.jpg,unhealthy,rust_level_2
C9P18H2.jpg,healthy,healthy
C9P17H2.jpg,healthy,healthy
C9P19E1.jpg,unhealthy,rust_level_2
C9P18E1.jpg,unhealthy,rust_level_2
C9P19E2.jpg,healthy,healthy
C9P19H1.jpg,unhealthy,red_spider_mite
C9P18E2.jpg,healthy,healthy
C9P19H2.jpg,healthy,healthy
C9P18H1.jpg,unhealthy,rust_level_2
C9P20E1.jpg,unhealthy,rust_level_1
C9P20H1.jpg,unhealthy,rust_level_1
C9P20E2.jpg,healthy,healthy
C9P20H2.jpg,healthy,healthy
C9P22E2.jpg,healthy,healthy
C9P22H1.jpg,unhealthy,rust_level_4
C9P21E1.jpg,unhealthy,rust_level_3
C9P22H2.jpg,healthy,healthy
C9P21E2.jpg,healthy,healthy
C9P21H1.jpg,unhealthy,rust_level_3
C9P23E1.jpg,unhealthy,rust_level_3
C9P21H2.jpg,healthy,healthy
C9P23E2.jpg,healthy,healthy
C9P23H1.jpg,unhealthy,rust_level_3
C9P22E1.jpg,unhealthy,rust_level_2
C9P23H2.jpg,healthy,healthy
C9P24E1.jpg,healthy,healthy
C9P25H2.jpg,healthy,healthy
C9P26E1.jpg,unhealthy,rust_level_1
C9P24E2.jpg,healthy,healthy
C9P26E2.jpg,healthy,healthy
C9P24H1.jpg,unhealthy,rust_level_1
C9P26H1.jpg,unhealthy,rust_level_1
C9P26H2.jpg,healthy,healthy
C9P27E1.jpg,unhealthy,rust_level_1
C9P24H2.jpg,healthy,healthy
C9P27E2.jpg,healthy,healthy
C9P27H1.jpg,unhealthy,rust_level_1
C9P27H2.jpg,healthy,healthy
C9P28E1.jpg,unhealthy,red_spider_mite
C9P25E1.jpg,unhealthy,rust_level_1
C9P28E2.jpg,healthy,healthy
C9P28H2.jpg,healthy,healthy
C9P25E2.jpg,healthy,healthy
C9P25H1.jpg,unhealthy,rust_level_1
C9P29E1.jpg,unhealthy,rust_level_2
C9P29E2.jpg,healthy,healthy
C9P29H1.jpg,unhealthy,rust_level_2
C9P31E2.jpg,healthy,healthy
C9P29H2.jpg,healthy,healthy
C9P31H1.jpg,unhealthy,rust_level_4
C9P30E1.jpg,unhealthy,rust_level_1
C9P31H2.jpg,healthy,healthy
C9P34E1.jpg,unhealthy,rust_level_2
C9P30E2.jpg,healthy,healthy
C9P30H1.jpg,unhealthy,rust_level_1
C9P34H1.jpg,unhealthy,red_spider_mite
C9P30H2.jpg,healthy,healthy
C9P35E1.jpg,unhealthy,rust_level_2
C9P31E1.jpg,unhealthy,rust_level_4
C9P37E2.jpg,healthy,healthy
C9P35E2.jpg,healthy,healthy
C9P37H1.jpg,unhealthy,rust_level_1
C9P35H1.jpg,unhealthy,red_spider_mite
C9P37H2.jpg,healthy,healthy
C9P38E1.jpg,unhealthy,rust_level_3
C9P38E2.jpg,healthy,healthy
C9P35H2.jpg,healthy,healthy
C9P36E1.jpg,unhealthy,red_spider_mite
C9P38H1.jpg,unhealthy,rust_level_3
C9P38H2.jpg,healthy,healthy
C9P36E2.jpg,healthy,healthy
C9P36H1.jpg,unhealthy,rust_level_4
C10P1E1.jpg,unhealthy,red_spider_mite
C10P1E2.jpg,healthy,healthy
C9P36H2.jpg,healthy,healthy
C10P1H1.jpg,unhealthy,rust_level_1
C10P1H2.jpg,healthy,healthy
C9P37E1.jpg,unhealthy,rust_level_4
C10P2E1.jpg,unhealthy,rust_level_1
C10P2H2.jpg,healthy,healthy
C10P2E2.jpg,healthy,healthy
C10P2H1.jpg,unhealthy,rust_level_2
C10P3E1.jpg,healthy,healthy
C10P4H1.jpg,unhealthy,rust_level_2
C10P4H2.jpg,healthy,healthy
C10P5E1.jpg,unhealthy,rust_level_2
C10P3E2.jpg,healthy,healthy
C10P5E2.jpg,healthy,healthy
C10P5H1.jpg,unhealthy,rust_level_3
C10P3H1.jpg,unhealthy,rust_level_1
C10P5H2.jpg,healthy,healthy
C10P7E1.jpg,healthy,healthy
C10P3H2.jpg,healthy,healthy
C10P7E2.jpg,unhealthy,rust_level_2
C10P4E1.jpg,unhealthy,rust_level_1
C10P7H1.jpg,healthy,healthy
C10P7H2.jpg,unhealthy,rust_level_2
C10P4E2.jpg,healthy,healthy
C10P8E1.jpg,healthy,healthy
C10P8E2.jpg,unhealthy,rust_level_2
C10P9E1.jpg,healthy,healthy
C10P8H1.jpg,healthy,healthy
C10P9E2.jpg,unhealthy,red_spider_mite
C10P9H1.jpg,healthy,healthy
C10P8H2.jpg,unhealthy,rust_level_2
C10P10H2.jpg,unhealthy,rust_level_2
C10P9H2.jpg,unhealthy,rust_level_3
C10P11E1.jpg,healthy,healthy
C10P10E1.jpg,healthy,healthy
C10P11E2.jpg,unhealthy,rust_level_1
C10P10E2.jpg,unhealthy,rust_level_1
C10P10H1.jpg,healthy,healthy
C10P12H1.jpg,healthy,healthy
C10P12H2.jpg,unhealthy,rust_level_1
C10P13E1.jpg,healthy,healthy
C10P11H1.jpg,healthy,healthy
C10P13E2.jpg,unhealthy,red_spider_mite
C10P11H2.jpg,unhealthy,rust_level_2
C10P13H1.jpg,healthy,healthy
C10P12E1.jpg,healthy,healthy
C10P13H2.jpg,unhealthy,rust_level_2
C10P12E2.jpg,unhealthy,rust_level_1
C10P14E1.jpg,healthy,healthy
C10P14E2.jpg,unhealthy,red_spider_mite
C10P17E2.jpg,unhealthy,rust_level_1
C10P14H1.jpg,healthy,healthy
C10P17H1.jpg,healthy,healthy
C10P14H2.jpg,unhealthy,rust_level_2
C10P17H2.jpg,unhealthy,rust_level_1
C10P15E1.jpg,healthy,healthy
C10P18E1.jpg,healthy,healthy
C10P18E2.jpg,unhealthy,red_spider_mite
C10P15E2.jpg,unhealthy,rust_level_3
C10P18H1.jpg,healthy,healthy
C10P18H2.jpg,unhealthy,rust_level_4
C10P15H1.jpg,healthy,healthy
C10P21E2.jpg,unhealthy,rust_level_1
C10P15H2.jpg,unhealthy,rust_level_3
C10P19E1.jpg,healthy,healthy
C10P21H1.jpg,healthy,healthy
C10P19E2.jpg,unhealthy,rust_level_2
C10P19H1.jpg,healthy,healthy
C10P21H2.jpg,unhealthy,rust_level_2
C10P19H2.jpg,unhealthy,rust_level_2
C10P22E1.jpg,healthy,healthy
C10P20E1.jpg,healthy,healthy
C10P22E2.jpg,unhealthy,red_spider_mite
C10P22H1.jpg,healthy,healthy
C10P20H1.jpg,unhealthy,rust_level_1
C10P22H2.jpg,unhealthy,red_spider_mite
C10P20H2.jpg,unhealthy,rust_level_2
C10P24H2.jpg,unhealthy,rust_level_1
C10P23E1.jpg,healthy,healthy
C10P23E2.jpg,unhealthy,red_spider_mite
C10P25E1.jpg,healthy,healthy
C10P23H1.jpg,healthy,healthy
C10P25E2.jpg,unhealthy,red_spider_mite
C10P23H2.jpg,unhealthy,rust_level_2
C10P25H1.jpg,healthy,healthy
C10P24E1.jpg,healthy,healthy
C10P25H2.jpg,unhealthy,red_spider_mite
C10P24E2.jpg,unhealthy,red_spider_mite
C10P26E1.jpg,healthy,healthy
C10P24H1.jpg,healthy,healthy
C10P26E2.jpg,unhealthy,red_spider_mite
C10P26H1.jpg,healthy,healthy
C10P28E2.jpg,unhealthy,red_spider_mite
C10P26H2.jpg,unhealthy,rust_level_3
C10P28H1.jpg,healthy,healthy
C10P27E1.jpg,healthy,healthy
C10P28H2.jpg,unhealthy,red_spider_mite
C10P27E2.jpg,unhealthy,rust_level_2
C10P29E1.jpg,healthy,healthy
C10P27H1.jpg,healthy,healthy
C10P29E2.jpg,unhealthy,red_spider_mite
C10P27H2.jpg,unhealthy,rust_level_3
C10P28E1.jpg,healthy,healthy
C10P29H1.jpg,healthy,healthy
C10P30E1.jpg,healthy,healthy
C10P30E2.jpg,unhealthy,red_spider_mite
C10P30H1.jpg,healthy,healthy
C10P30H2.jpg,unhealthy,red_spider_mite
C10P29H2.jpg,unhealthy,red_spider_mite
C10P33H2.jpg,healthy,healthy
C10P33E1.jpg,healthy,healthy
C10P33E2.jpg,healthy,healthy
C10P34E1.jpg,healthy,healthy
C10P33H1.jpg,healthy,healthy
C10P34E2.jpg,unhealthy,rust_level_2
C10P34H1.jpg,healthy,healthy
C10P35H1.jpg,healthy,healthy
C10P35H2.jpg,unhealthy,red_spider_mite
C10P34H2.jpg,unhealthy,rust_level_2
C10P36E1.jpg,healthy,healthy
C10P35E1.jpg,healthy,healthy
C10P36E2.jpg,unhealthy,rust_level_1
C10P35E2.jpg,unhealthy,rust_level_1
C10P36H1.jpg,healthy,healthy
C10P36H2.jpg,unhealthy,red_spider_mite
C10P37E1.jpg,healthy,healthy
C10P37E2.jpg,unhealthy,red_spider_mite
C10P37H1.jpg,healthy,healthy
C10P39E1.jpg,healthy,healthy
C10P37H2.jpg,unhealthy,rust_level_2
C10P39E2.jpg,unhealthy,rust_level_2
C10P38E1.jpg,healthy,healthy
C10P39H1.jpg,healthy,healthy
C10P38E2.jpg,unhealthy,rust_level_1
C10P39H2.jpg,unhealthy,rust_level_2
C10P38H1.jpg,healthy,healthy
C10P40E1.jpg,healthy,healthy
C10P38H2.jpg,unhealthy,rust_level_1
C10P40E2.jpg,unhealthy,red_spider_mite
C10P40H2.jpg,unhealthy,red_spider_mite
C10P40H1.jpg,healthy,healthy
C11P2E1.jpg,healthy,healthy
C11P5H1.jpg,healthy,healthy
C11P2E2.jpg,unhealthy,red_spider_mite
C11P2H1.jpg,healthy,healthy
C11P5H2.jpg,unhealthy,rust_level_2
C11P2H2.jpg,unhealthy,rust_level_1
C11P6E1.jpg,healthy,healthy
C11P6E2.jpg,unhealthy,rust_level_1
C11P5E1.jpg,healthy,healthy
C11P6H1.jpg,healthy,healthy
C11P5E2.jpg,unhealthy,rust_level_2
C11P6H2.jpg,unhealthy,rust_level_1
C11P7E2.jpg,unhealthy,rust_level_2
C11P7E1.jpg,healthy,healthy
C11P9E1.jpg,healthy,healthy
C11P7H1.jpg,healthy,healthy
C11P7H2.jpg,unhealthy,rust_level_4
C11P9E2.jpg,unhealthy,red_spider_mite
C11P9H1.jpg,healthy,healthy
C11P8E1.jpg,healthy,healthy
C11P9H2.jpg,unhealthy,red_spider_mite
C11P8E2.jpg,unhealthy,rust_level_2
C11P10E1.jpg,healthy,healthy
C11P10E2.jpg,unhealthy,rust_level_2
C11P8H1.jpg,healthy,healthy
C11P10H1.jpg,healthy,healthy
C11P8H2.jpg,unhealthy,rust_level_2
C11P10H2.jpg,unhealthy,rust_level_3
C11P12H1.jpg,healthy,healthy
C11P11E1.jpg,healthy,healthy
C11P12H2.jpg,unhealthy,rust_level_2
C11P11E2.jpg,unhealthy,rust_level_4
C11P13E1.jpg,healthy,healthy
C11P13E2.jpg,unhealthy,rust_level_2
C11P11H1.jpg,healthy,healthy
C11P11HE.jpg,unhealthy,rust_level_4
C11P12E1.jpg,healthy,healthy
C11P13H1.jpg,healthy,healthy
C11P12E2.jpg,unhealthy,rust_level_2
C11P18E1.jpg,healthy,healthy
C11P13H2.jpg,unhealthy,rust_level_2
C11P18E2.jpg,unhealthy,rust_level_3
C11P14E1.jpg,healthy,healthy
C11P14E2.jpg,unhealthy,rust_level_2
C11P18H1.jpg,healthy,healthy
C11P14H1.jpg,healthy,healthy
C11P18H2.jpg,unhealthy,rust_level_2
C11P14H2.jpg,unhealthy,rust_level_2
C11P19E1.jpg,healthy,healthy
C11P15E1.jpg,healthy,healthy
C11P15E2.jpg,unhealthy,rust_level_2
C11P19E2.jpg,unhealthy,red_spider_mite
C11P15H1.jpg,healthy,healthy
C11P19H1.jpg,healthy,healthy
C11P15H2.jpg,unhealthy,red_spider_mite
C11P19H2.jpg,unhealthy,red_spider_mite
C11P21H1.jpg,healthy,healthy
C11P21H2.jpg,unhealthy,rust_level_4
C11P20E1.jpg,healthy,healthy
C11P23E1.jpg,unhealthy,red_spider_mite
C11P20E2.jpg,unhealthy,red_spider_mite
C11P23E2.jpg,unhealthy,rust_level_3
C11P20H1.jpg,healthy,healthy
C11P23H1.jpg,healthy,healthy
C11P23H2.jpg,unhealthy,rust_level_3
C11P20H2.jpg,unhealthy,red_spider_mite
C11P24E1.jpg,healthy,healthy
C11P21E1.jpg,healthy,healthy
C11P24E2.jpg,unhealthy,red_spider_mite
C11P24H1.jpg,healthy,healthy
C11P24H2.jpg,unhealthy,rust_level_1
C11P25E1.jpg,healthy,healthy
C11P21E2.jpg,unhealthy,rust_level_4
C11P26E1.jpg,healthy,healthy
C11P25E2.jpg,unhealthy,rust_level_2
C11P26E2.jpg,unhealthy,rust_level_1
C11P25H1.jpg,healthy,healthy
C11P25H2.jpg,unhealthy,rust_level_2
C11P27H2.jpg,healthy,healthy
C11P28E1.jpg,healthy,healthy
C11P26H1.jpg,healthy,healthy
C11P28E2.jpg,unhealthy,rust_level_2
C11P26H2.jpg,unhealthy,rust_level_1
C11P28H1.jpg,healthy,healthy
C11P27E1.jpg,unhealthy,rust_level_2
C11P28H2.jpg,unhealthy,rust_level_2
C11P27E2.jpg,healthy,healthy
C11P27H1.jpg,unhealthy,rust_level_2
C11P30E1.jpg,healthy,healthy
C11P34E1.jpg,healthy,healthy
C11P30E2.jpg,unhealthy,red_spider_mite
C11P35H2.jpg,healthy,healthy
C11P34E2.jpg,unhealthy,red_spider_mite
C11P34H1.jpg,healthy,healthy
C11P36E1.jpg,healthy,healthy
C11P34H2.jpg,unhealthy,rust_level_1
C11P36E2.jpg,unhealthy,red_spider_mite
C11P35E1.jpg,healthy,healthy
C11P36H1.jpg,healthy,healthy
C11P35E2.jpg,healthy,healthy
C11P36H2.jpg,unhealthy,rust_level_2
C11P35H1.jpg,healthy,healthy
C11P37E1.jpg,healthy,healthy
C11P37H1.jpg,healthy,healthy
C11P37E2.jpg,unhealthy,red_spider_mite
C11P37H2.jpg,unhealthy,rust_level_3
C11P39E2.jpg,unhealthy,red_spider_mite
C11P38E1.jpg,healthy,healthy
C11P39H1.jpg,healthy,healthy
C11P38E2.jpg,unhealthy,rust_level_3
C11P39H2.jpg,unhealthy,red_spider_mite
C11P38H1.jpg,healthy,healthy
C12P1E1.jpg,healthy,healthy
C11P38H2.jpg,unhealthy,rust_level_4
C12P1E2.jpg,unhealthy,rust_level_2
C11P39E1.jpg,healthy,healthy
C12P1H1.jpg,healthy,healthy
C12P2E1.jpg,healthy,healthy
C12P1H2.jpg,unhealthy,red_spider_mite
C11P30H1.jpg,healthy,healthy
C12P4E1.jpg,healthy,healthy
C12P4E2.jpg,unhealthy,red_spider_mite
C12P4H1.jpg,healthy,healthy
C12P4H2.jpg,unhealthy,red_spider_mite
C11P30H2.jpg,unhealthy,rust_level_2
C12P2E2.jpg,unhealthy,rust_level_4
C12P6E1.jpg,healthy,healthy
C11P31E1.jpg,healthy,healthy
C12P6E2.jpg,unhealthy,red_spider_mite
C12P6H1.jpg,healthy,healthy
C11P31E2.jpg,unhealthy,red_spider_mite
C12P2H1.jpg,healthy,healthy
C12P6H2.jpg,unhealthy,rust_level_2
C12P8E1.jpg,healthy,healthy
C12P2H2.jpg,unhealthy,rust_level_1
C11P31H1.jpg,healthy,healthy
C12P8E2.jpg,unhealthy,rust_level_2
C12P3E2.jpg,unhealthy,rust_level_1
C12P8H1.jpg,healthy,healthy
C12P8H2.jpg,unhealthy,rust_level_2
C12P3H1.jpg,healthy,healthy
C12P9E1.jpg,healthy,healthy
C12P3H2.jpg,unhealthy,rust_level_2
C12P9E2.jpg,unhealthy,rust_level_3
C12P9H1.jpg,healthy,healthy
C12P12E2.jpg,unhealthy,rust_level_2
C12P9H2.jpg,unhealthy,rust_level_3
C12P11E1.jpg,healthy,healthy
C12P12H1.jpg,healthy,healthy
C12P11E2.jpg,unhealthy,rust_level_2
C12P12H2.jpg,unhealthy,rust_level_2
C12P11H1.jpg,healthy,healthy
C12P13E1.jpg,healthy,healthy
C12P11H2.jpg,unhealthy,rust_level_2
C12P13E2.jpg,unhealthy,red_spider_mite
C12P12E1.jpg,healthy,healthy
C12P13H1.jpg,healthy,healthy
C12P14E1.jpg,healthy,healthy
C12P13H2.jpg,unhealthy,red_spider_mite
C12P14E2.jpg,unhealthy,rust_level_3
C12P15H2.jpg,unhealthy,rust_level_1
C12P14H1.jpg,healthy,healthy
C12P16E1.jpg,healthy,healthy
C12P14H2.jpg,unhealthy,rust_level_2
C12P16E2.jpg,unhealthy,rust_level_3
C12P15E1.jpg,healthy,healthy
C12P15E2.jpg,unhealthy,rust_level_1
C12P16H1.jpg,healthy,healthy
C12P15H1.jpg,healthy,healthy
C12P16H2.jpg,unhealthy,rust_level_4
C12P17E1.jpg,healthy,healthy
C12P17H1.jpg,healthy,healthy
C12P17H2.jpg,unhealthy,rust_level_4
C12P17E2.jpg,unhealthy,red_spider_mite
C12P18E1.jpg,healthy,healthy
C12P19E2.jpg,healthy,healthy
C11P31H2.jpg,unhealthy,rust_level_1
C12P18E2.jpg,unhealthy,rust_level_2
C12P18H1.jpg,healthy,healthy
C12P19H1.jpg,unhealthy,rust_level_3
C11P32E1.jpg,healthy,healthy
C12P18H2.jpg,unhealthy,rust_level_3
C12P19H2.jpg,healthy,healthy
C11P32E2.jpg,unhealthy,red_spider_mite
C12P20E1.jpg,healthy,healthy
C12P20E2.jpg,unhealthy,red_spider_mite
C11P32H1.jpg,healthy,healthy
C11P32H2.jpg,unhealthy,rust_level_1
C12P22H2.jpg,unhealthy,rust_level_1
C12P23E1.jpg,healthy,healthy
C12P23E2.jpg,unhealthy,rust_level_1
C12P23H1.jpg,healthy,healthy
C12P23H2.jpg,unhealthy,rust_level_2
C12P25E1.jpg,healthy,healthy
C12P25E2.jpg,unhealthy,rust_level_1
C12P25H1.jpg,healthy,healthy
C12P25H2.jpg,unhealthy,rust_level_1
C12P28E1.jpg,healthy,healthy
C12P28E2.jpg,unhealthy,rust_level_2
C12P19E1.jpg,unhealthy,rust_level_3
C12P20H1.jpg,healthy,healthy
C12P20H2.jpg,unhealthy,rust_level_1
C12P21E1.jpg,healthy,healthy
C12P21E2.jpg,unhealthy,rust_level_1
C12P21H1.jpg,healthy,healthy
C12P21H2.jpg,unhealthy,rust_level_1
C12P22E1.jpg,healthy,healthy
C12P22E2.jpg,unhealthy,rust_level_1
C12P22H1.jpg,healthy,healthy
C12P28H1.jpg,healthy,healthy
C12P28H2.jpg,unhealthy,rust_level_1
C12P29E1.jpg,healthy,healthy
C12P31E2.jpg,unhealthy,rust_level_3
C12P29E2.jpg,unhealthy,rust_level_3
C12P29H1.jpg,healthy,healthy
C12P29H2.jpg,unhealthy,rust_level_3
C12P30E1.jpg,healthy,healthy
C12P30E2.jpg,unhealthy,rust_level_3
C12P30H1.jpg,healthy,healthy
C12P30H2.jpg,unhealthy,rust_level_4
C12P31E1.jpg,healthy,healthy
C12P34H2.jpg,unhealthy,rust_level_2
C12P36E1.jpg,healthy,healthy
C12P36E2.jpg,unhealthy,rust_level_3
C12P36H1.jpg,healthy,healthy
C12P36H2.jpg,unhealthy,rust_level_3
C12P38E1.jpg,healthy,healthy
C12P38E2.jpg,unhealthy,rust_level_1
C12P31H1.jpg,healthy,healthy
C12P31H2.jpg,unhealthy,rust_level_4
C12P32E1.jpg,healthy,healthy
C12P32E2.jpg,unhealthy,rust_level_1
C12P32H1.jpg,healthy,healthy
C12P32H2.jpg,unhealthy,rust_level_1
C12P34E1.jpg,healthy,healthy
C12P34E2.jpg,unhealthy,rust_level_3
C12P34H1.jpg,healthy,healthy
C12P38H1.jpg,healthy,healthy
C12P38H2.jpg,unhealthy,rust_level_1
C12P40E1.jpg,healthy,healthy
C12P40E2.jpg,unhealthy,rust_level_1
C12P40H1.jpg,healthy,healthy
C12P40H2.jpg,unhealthy,rust_level_1
C8P24E2.jpg,unhealthy,rust_level_3
C5P27E2.jpg,healthy,healthy
